COD_DANE;NOMBRE_INSTITUCION;CORREO_INSTITUCIONAL;DIRECCION;SEDE_PRINCIPAL;COD_SEDE_PRINCIPAL;LONGITUD;LATITUD;ESTADO;ID_DEPARTAMENTO;DEPARTAMENTO;ID_MUNICIPIO;MUNICIPIO;CALENDARIO;NATURALEZA;SECTOR;ZONA;JORNADA;NIVEL;TELEFONO;TIPO_TELEFONO
176001001770;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS;JBORRERO@VALLEDELCAUCA.GOV.CO;CRA 52 # 2-51;S;176001001770;-76,5519785671;3,41555727667;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;3187963172;CELULAR
176001004451;SEDE FRAY CRISTOBAL DE TORRES;JBORRERO@VALLEDELCAUCA.GOV.CO;CR 48 CL 14 OESTE;N;176001001770;-76,5617227199;3,4224935583;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;3187963172;CELULAR
176001004825;SEDE SANTIAGO RENGIFO SALCEDO;JBORRERO@VALLEDELCAUCA.GOV.CO;CLL 23 OESTE # 47 - 06;N;176001001770;-76,564453721;3,421936833;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;3187963172;CELULAR
176001004841;SEDE LUIS LOPEZ DE MESA;JBORRERO@VALLEDELCAUCA.GOV.CO;CLL 3A OESTE # 42 - 44;N;176001001770;-76,5544085542;3,42286493625;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;3187963172;CELULAR
176001004876;SEDE GENERAL ANZOATEGUI;JBORRERO@VALLEDELCAUCA.GOV.CO;CLL 1A # 43 - 68 BRR/EL LIDO;N;176001001770;-76,552537628;3,422672365;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;3187963172;CELULAR
176001005058;SEDE SOFIA CAMARGO DE LLERAS;JBORRERO@VALLEDELCAUCA.GOV.CO;CLL 12A OESTE CON CRA 51 OESTE;N;176001001770;-76,5644821584;3,42216478266;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;3187963172;CELULAR
176001005261;SEDE MARISCAL JORGE ROBLEDO;JBORRERO@VALLEDELCAUCA.GOV.CO;CRA 49 OESTE # 9-02 BRR/LLERAS CAM;N;176001001770;-76,559757596;3,421737328;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;3187963172;CELULAR
176001008421;SEDE MIGUEL ANTONIO CARO;JBORRERO@VALLEDELCAUCA.GOV.CO;CL 6 OEST CR 42B;N;176001001770;-76,5567133862;3,42315817218;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;3187963172;CELULAR
176001030699;SEDE MANUEL MARIA BUENAVENTURA;JBORRERO@VALLEDELCAUCA.GOV.CO;CRA 40B W # 64-52;N;176001001770;-76,5570349933;3,42658371364;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;3187963172;CELULAR
276001019193;ESCUELA NVA TULIO ENRIQUE TASCON;;VDA LA REFORMA;N;176001001770;-76,5707433255;3,42406384689;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACIÓN BÁSICA PRIMARIA;5190532;FIJO
176001001796;INSTITUCION EDUCATIVA TECNICO COMERCIAL JOSE MARIA VIVAS BALCAZAR;;CLL 14 # 48A-32 BRR/LA SELVA;S;176001001796;-76,5299700729;3,40949516348;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;3351363;FIJO
176001004744;CENTRO EDUCATIVO CENT DOC N. 67 STO DOMINGO;;KRA 47 # 13C-03;N;176001001796;-76,530341017;3,411380422;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;3346130;FIJO
176001004922;CENTRO EDUCATIVO CENT DOC FERNANDO VELASCO;;CLL 23 # 44 A- 16;N;176001001796;-76,523277141;3,410908909;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;3350110;FIJO
176001001800;INSTITUCION POLITEC MPAL DE CALI;IE_VILLACOLOMBIA@CALI.GOV.CO;KR 12E # 48-36;S;176001001800;-76,501942753;3,446172809;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;4421486;FIJO
176001003985;ESCUELA N. 70 REP COLOMBIA;;CL 53 # 12E-11;N;176001001800;-76,5017622724;3,4460538037;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;4431712;FIJO
176001004035;CENTRO EDUCATIVO CENT DOC N. 75 STISIMA TRINIDAD;;CLL 48 # 18-84;N;176001001800;-76,501872749;3,442215144;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;4413226;FIJO
176001001818;COLEGIO DE STA LIBRADA;RECTORIA@SANTALIBRADA.EDU.CO;CLL 7 # 14A-105 BRR/SAN JUAN BOSCO;S;176001001818;-76,534557449;3,441756144;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;8858838;FIJO
176001003292;CENTRO EDUCATIVO CENT DOC N. 35 CARLOS ALBERTO SARDI GARCES;;CRA 5 NO. 2-69 B/ SAN ANTONIO;N;176001001818;-76,539472931;3,448412836;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;8936869;FIJO
176001004558;ESCUELA N. 41 LUIS CARLOS PEÑA;;CL 7 # 14-36 BRR/SAN ANTONIO;N;176001001818;-76,534860694;3,443133254;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;8854742;FIJO
176001004582;ESCUELA N.36 EUSTAQUIO PALACIOS;;CRA 17 A #3A-55 B.LIBERTADORES;N;176001001818;-76,5357456509;3,44103215558;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;5561100;FIJO
176001004698;ESCUELA NO 86 SANTIAGO DE CALI;;CLL 17 # 7-74 BRR/SAN NICOLAS;N;176001001818;-76,527067918;3,451183603;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;8858838;FIJO
176001005431;CENTRO EDUCATIVO CENT DOC REP DE MEXICO N. 82;;CLL 20 #5-63 BRR/SAN NICOLAS;N;176001001818;-76,524920392;3,454256418;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;8818718;FIJO
176001013271;CENTRO EDUCATIVO CENT DOC EL PILOTO;;CRA 4N #24-40 B/PILOTO;N;176001001818;-76,5359198218;3,44125866868;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;8800054;FIJO
176001001826;COLEGIO JOSE MA SAAVEDRA GALINDO;IE_SAAVEDRAGALINDO@CALI.GOV.CO;CRA 11A # 28-25 BRR/INDUSTRIAL LOS;S;176001001826;-76,5161796207;3,44951736539;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;4431819;FIJO
176001004019;CENTRO EDUCATIVO CENT DOC N. 73 BENJAMIN HERRERA;;CL 26 # 12-34 BRR/ BENJAMIN HERRER;N;176001001826;-76,5158243911;3,44978858709;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;6812489;FIJO
176001004213;CENTRO EDUCATIVO CENT DOC N. 79 NTRA SRA DE FATIMA;;CRA 10 # 28- 10 BRR/INDISTRIAL;N;176001001826;-76,5158807303;3,44992982467;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;4416363;FIJO
176001001788;ESCUELA ANEX A LA NORMAL MARTIN RESTREPO MEJIA;;CRA 22 OESTE # 2-65 BRR/LIBERTADORE;N;176001002253;-76,54395868;3,44235513957;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;5561227;FIJO
176001002253;NORM NAL DE SEÑORITAS;;CRA 22 #2-65 B.LIBERTADORES;S;176001002253;-76,54401099;3,442312816;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;5577936;FIJO
176001004523;CENTRO EDUCATIVO CENT DOC SALVADOR IGLESIAS N. 43;;CL 2A # 22-70 BRR/NACIONAL;N;176001002253;-76,540211045;3,4407317;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;5560120;FIJO
176001004591;CENTRO EDUCATIVO CENT DOC FRANCISCO JOSE DE CALDAS;;CRA 4 OESTE #12A-59 BRR/BELLAVISTA;N;176001002253;-76,552853419;3,444791597;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;8931891;FIJO
176001004779;ESCUELA N. 48 MANUEL SINISTERRA;;CRA 1A CLL 3 OESTE BRR/NACIONAL;N;176001002253;-76,5432753313;3,44389855908;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;5560314;FIJO
176001005210;ESCUELA N. 50 MARIA PERLAZA;;CLL 5 OEST # 18-02 BRR/NACIONAL;N;176001002253;-76,545054998;3,442827026;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;5572602;FIJO
176001011791;ESCUELA N. 19 LOS CRISTALES;;CLL 11C OESTE # 24C-50 BRR/MORTIÑA;N;176001002253;-76,55041616;3,44313899;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;5570673;FIJO
176001002555;COLEGIO TEC CIAL HDO NAVIA VARON;HERNAVA1970@YAHOO.COM;CR 26P # 50-39;S;176001002555;-76,499398085;3,432967794;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;4380640;FIJO
176001002890;CENTRO EDUCATIVO CENT DOC N. 19 FRAY JOSE IGNACIO ORTIZ;;CRA 26N # 52-58;N;176001002555;-76,499348676;3,43322457494;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;4445597;FIJO
176001002784;SEDE REPUBLICA DE ITALIA;JBORRERO@VALLEDELCAUCA.GOV.CO;CL 26A 24A 11 BRR AGUABLANCA;N;176001002881;-76,5764925891;3,3990437228;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;3187963172;CELULAR
176001002881;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL DIEZ DE MAYO;IE_DIEZDEMAYO@SEMCALI.GOV.CO;CRA 25A # 26A-13;S;176001002881;-76,5183042317;3,43172587709;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;3342164;FIJO
176001002849;SEDE ALFONSO BARBERENA;JBORRERO@VALLEDELCAUCA.GOV.CO;CLL 33C CRA 25BIS BRR/ALFONSO BARB;N;176001002911;-76,5105972715;3,43284847896;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;3187963172;CELULAR
176001002911;INSTITUCION EDUCATIVA EVA RIASCOS PLATA;JBORRERO@VALLEDELCAUCA.GOV.CO;TRASVERSAL 25 NO. 31B - 69, COMUNA 12;S;176001002911;-76,5110813698;3,4326668692;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;3187963172;CELULAR
176001004264;SEDE HERNANDO CAICEDO;JBORRERO@VALLEDELCAUCA.GOV.CO;DG 27A TR 29-12;N;176001002911;-76,5109564946;3,43271761632;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;3187963172;CELULAR
176001002989;UNIDAD DOC MARICE SINISTERRA;UDMARICE@COL2.TELECOM.COM;CLL 40 # 25A-20;S;176001002989;-76,5034687325;3,43518927192;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;4453459;FIJO
176001003861;CENTRO EDUCATIVO CENT DOC FENALCO ASTURIAS N. 109;;CLL 24 B # 43-40;N;176001002989;-76,4999617672;3,43729747977;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;4485469;FIJO
176001007891;CENTRO EDUCATIVO CENT DOC ASTURIAS N. 115;;CRA 24B # 43-40;N;176001002989;-76,5015380288;3,43833168806;ACTIVA;76;VALLE DEL CAUCA;76001;CALI;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;4485469;FIJO
