COD_DANE;NOMBRE_INSTITUCION;CORREO_INSTITUCIONAL;DIRECCION;SEDE_PRINCIPAL;COD_SEDE_PRINCIPAL;LONGITUD;LATITUD;ESTADO;ID_DEPARTAMENTO;DEPARTAMENTO;ID_MUNICIPIO;MUNICIPIO;CALENDARIO;NATURALEZA;SECTOR;ZONA;JORNADA;NIVEL;TELEFONO;TIPO_TELEFONO
105001000566;INSTITUCION EDUCATIVA CARACAS;ICCARACA@EDUCAME.GOV.CO;CLL 54 # 33-67;S;105001000566;-75,554061656;6,245022027;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;2168993;FIJO
105001002062;ESCUELA BEATO HNO SALOMON;;CLL 53 # 27 A 50;N;105001000566;-75,549334114;6,243846687;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA SECUNDARIA;2695371;FIJO
105001000621;ESCUELA NORM SUP DE MEDELLIN;MEDENS01@EDATEL.NET.CO;CR 34 # 65-02;S;105001000621;-75,548620041;6,25357937;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2840205;FIJO
105001000795;INSTITUCION EDUCATIVA ALFREDO COCK ARANGO;IACOCK@EDUCAME.GOV.CO;CR 72 # 99-55;S;105001000795;-75,5736238107;6,29666730768;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2677552;FIJO
105001007471;ESCUELA CONTRANAL;;CLL 100 # 74 A 25;N;105001000795;-75,57650895;6,298059823;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2379168;FIJO
105001000809;INSTITUCION EDUCATIVA PERPETUO SOCORRO;;CR 92 # 34 D 53;S;105001000809;-75,618200013;6,245994669;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2539037;FIJO
105001000841;INSTITUCION EDUCATIVA EL ROSAL;;CR 72 # 95-20;S;105001000841;-75,574833342;6,291317415;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2373197;FIJO
105001000868;INSTITUCION EDUCATIVA REPUBLICA DE VENEZUELA;;CLL 31 C # 89 C 62;S;105001000868;-75,614376919;6,235307255;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2388255;FIJO
105001000876;INSTITUCION EDUCATIVA JAVIER A LONDOÑO;;CLL 71 # 51 D 26;S;105001000876;-75,565157152;6,267787787;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2116666;FIJO
105001000931;INSTITUCION EDUCATIVA DIEGO ECHAVARRIA MISAS;IDECHAVA@EDUCAME.GOV.CO;CLL 111 # 70-68;S;105001000931;-75,56871783;6,307992524;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2733190;FIJO
105001001139;ESCUELA EDUARDO URIBE BOTERO;;CR 74 # 112-30;N;105001000931;-75,569263327;6,308715988;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2730531;FIJO
105001005657;ESCUELA ESTADO DE ISRAEL;;CL 111 # 70 68;N;105001000931;-75,5759812274;6,3065798103;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;4719980;FIJO
105001000159;ESCUELA TOMAS CARRASQUILLA N. 1;;KR 53 # 95-25;N;105001000981;-75,563567407;6,287545797;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2592255;FIJO
105001000981;INSTITUCION EDUCATIVA GILBERTO ALZATE AVENDAÑO 1 AGRUP;;CLL 92 # 51 A 100;S;105001000981;-75,561764041;6,283627426;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2363308;FIJO
105001001708;ESCUELA SEGUROS BOLIVAR;;CR 52 # 86-21;N;105001000981;-75,563737432;6,27974344;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2637256;FIJO
105001003361;ESCUELA CARLOS VILLA MARTINEZ;ICVILLA@EDUCAME.GOV.CO;CR 50 B # 95-06;N;105001000981;-75,558743894;6,287532276;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2367667;FIJO
105001800074;SECCION ESCUELA SAN ISIDRO;;KR 53 95 25 BRR ARANJUEZ;N;105001000981;-75,563567407;6,287545797;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;PREESCOLAR;3668358;FIJO
105001000540;ESCUELA JUAN CANCIO RESTREPO;;CLL 45 # 31-63;N;105001000990;-75,555745354;6,238306795;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;ESPECIAL;EDUCACIÓN BÁSICA PRIMARIA;2391959;FIJO
105001000990;INSTITUCION EDUCATIVA GONZALO RESTREPO JARAMILLO;;CR 26 # 49-70;S;105001000990;-75,548837789;6,239567246;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;ESPECIAL;EDUCACIÓN MEDIA;2696380;FIJO
105001001147;ESCUELA URB LA ANUNCIACION;IANUNCIA@EDUCAME.GOV.CO;CR 21 # 40-80;N;105001000990;-75,54862056;6,23220282;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;ESPECIAL;EDUCACIÓN BÁSICA PRIMARIA;2213615;FIJO
105001001023;INSTITUCION EDUCATIVA ANTONIO RICAURTE;;CLL 2 # 80-28;S;105001001023;-75,603444067;6,21126592;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2384910;FIJO
105001000922;ESCUELA JOSE MANUEL MORA VASQUEZ;;CR 42 # 75-9;N;105001001121;-75,5501059862;6,26873667292;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2334402;FIJO
105001001015;ESCUELA URB BALDOMERO SANIN CANO;;CR 37 # 75 A 2;N;105001001121;-75,547993872;6,26894352;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2338492;FIJO
105001001121;COLEGIO JOSE ROBERTO VASQUEZ;;CLL 76 # 39-160;S;105001001121;-75,5501991366;6,26896966438;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2331414;FIJO
105001001155;COLEGIO SAN JUAN BAUTISTA DE LA SALLE;IJBSALLE@EDUCAME.GOV.CO;CLL 93 # 40-42;S;105001001155;-75,549511378;6,284591215;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2365964;FIJO
105001026735;SECCION ESC AURES;;KR 93 A # 77 F - 57;N;105001001198;-75,594178433;6,288747018;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;;
105001001236;INSTITUCION EDUCATIVA MONTECARLO GUILLERMO GAVIRIA CORREA;;CR 36 # 85 B 140;S;105001001236;-75,546117491;6,276799285;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2639104;FIJO
105001001252;INSTITUCION EDUCATIVA CRISTOBAL COLON;;CLL 38 # 92-93;S;105001001252;-75,613343589;6,25041172;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2520535;FIJO
105001000850;ESCUELA URB ARZOBISPO GARCIA;;CR 49 # 98-48;N;105001001279;-75,5556991978;6,28988462772;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2360755;FIJO
105001001163;ESCUELA LA ASUNCION;;CR 47 # 99-77;N;105001001279;-75,5543342689;6,29102281911;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;5217466;FIJO
105001001279;LICEO CIRO MENDIA;;CLL 99 # 48-55;S;105001001279;-75,555509899;6,290351895;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2364127;FIJO
105001001368;INSTITUCION EDUCATIVA ALVARO MARIN VELASCO;;CR 42 A # 76-28;S;105001001368;-75,5510029125;6,26886580653;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2118264;FIJO
105001001473;COLEGIO MANUELA BELTRAN;IMBELTRA@EDUCAME.GOV.CO;CR 37 71-47;S;105001001473;-75,548810491;6,266320726;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2118293;FIJO
105001005312;ESCUELA URB SAN JOSE;;CLL 71 # 33-18;N;105001001473;-75,545881383;6,265748933;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2841206;FIJO
105001001490;INSTITUCION EDUCATIVA LOLA GONZALEZ;ILGONZAL@EDUCAME.GOV.CO;CLL 47 F # 94-63;S;105001001490;-75,611158428;6,257368083;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2520405;FIJO
105001002941;ESCUELA STA LUCIA;;CR 89 A # 47 DD 71;N;105001001490;-75,606271703;6,258039523;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2341289;FIJO
105001000515;ESCUELA URB LUIS ALFONSO AGUDELO;ILAGUDEL@EDUCAME.GOV.CO;CR 43 A # 38-02;N;105001001562;-75,5660263725;6,2361486767;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2320633;FIJO
105001001112;ESCUELA URB ANTONIA SANTOS;;CLL 50 B # 38-11;N;105001001562;-75,558487015;6,245723688;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2390534;FIJO
105001001562;INSTITUCION EDUCATIVA JAVIERA LONDOÑO;;CL 53 # 40-65;S;105001001562;-75,559970299;6,248347486;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2393116;FIJO
105001001171;ESCUELA CARLOS FRANCO;;CR 77 # 25-67;N;105001001635;-75,540950581;6,26922991;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;3432833;FIJO
105001001635;INSTITUCION EDUCATIVA YERMO Y PARRES;;CLL 28 # 77-84;S;105001001635;-75,597863735;6,229410502;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;3433187;FIJO
105001012548;JARDIN INFANTIL NAL N. 1;;CR 72 A # 20 A 62;N;105001001635;-75,594032175;6,224505085;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;3434731;FIJO
105001001651;INSTITUCION EDUCATIVA JOSE CELESTINO MUTIS;IJEMUTIS@EDUCAME.GOV.CO;CLL 65 # 45-15;S;105001001651;-75,556936954;6,25882916;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2540988;FIJO
105001001660;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;;CR 44 A # 93-89;S;105001001660;-75,552259401;6,28502576;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2143010;FIJO
105001001686;INSTITUCION EDUCATIVA RICARDO URIBE ESCOBAR;;CR 64 B # 75 A 49;S;105001001686;-75,572220521;6,274297028;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2570276;FIJO
105001001791;INSTITUCION EDUCATIVA GERARDO VALENCIA CANO;;CLL 65 # 74 B 273;S;105001001791;-75,587752895;6,269046717;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2606999;FIJO
105001021075;ESCUELA LA PORTADA;;CLL 80 C # 88 A 37;N;105001001791;-75,589096361;6,288054332;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2570719;FIJO
105001001571;ESCUELA URB FE Y ALEGRIA POPULAR 2;MARIURJM@HOTMAIL.COM;CR 43 # 118 B 16;N;105001001805;-75,547088599;6,30259895;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;5286518;FIJO
105001001805;COLEGIO FE Y ALEGRIA POPULAR N. 1;;CLL 120 # 42 BB 10;S;105001001805;-75,544740354;6,302481818;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2583941;FIJO
105001001848;INSTITUCION EDUCATIVA SOR JUANA INES DE LA CRUZ;;CR 67 # 103 EE 1;S;105001001848;-75,568147379;6,299969362;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2671757;FIJO
105001800091;SECCION ESCUELA SOR JUANA;;CL 103E E 65 85 BRR GIRARDOT;N;105001001848;-75,567499976;6,299327609;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;PREESCOLAR;2678688;FIJO
105001002003;INSTITUCION EDUCATIVA SAN ROBERTO BELARMINO;ESCUELASANROBERTOBE@EDUCAME.GOV.CO;CLL 32 B # 83-39;S;105001002003;-75,606579754;6,235453054;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;2562097;FIJO
105001002011;INSTITUCION EDUCATIVA FEDERICO OZANAM;;CLL 47 # 35-19;S;105001002011;-75,558041256;6,240585779;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2170671;FIJO
105001002020;INSTITUCION EDUCATIVA RAFAEL URIBE URIBE;ICARCILA@EDUCAME.CO.COM;CR 82 # 42 C 58;S;105001002020;-75,60311665;6,249437408;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2508252;FIJO
105001002887;ESCUELA RAFAEL URIBE URIBE;;CR 83 # 42 C 54;N;105001002020;-75,6042605838;6,24924535867;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2508012;FIJO
105001002038;INSTITUCION EDUCATIVA JOSE EUSEBIO CARO;;CR 50 A # 93-77;S;105001002038;-75,558804768;6,285512929;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;ESPECIAL;EDUCACIÓN MEDIA;2362561;FIJO
105001001775;ESCUELA LA SANTISIMA TRINIDAD;;CLL 26 # 65 B 100;N;105001002071;-75,584915281;6,22779709;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2353435;FIJO
105001002071;INSTITUCION EDUCATIVA BENJAMIN HERRERA;;CLL 25 # 52-140;S;105001002071;-75,579606462;6,226634556;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2650073;FIJO
105001002101;INSTITUCION EDUCATIVA JUAN DE DIOS COCK;;CLL 88 # 45-70;S;105001002101;-75,553428399;6,280894339;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2118268;FIJO
105001002119;INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ 1 AGRUP;;CR 70 # 49-70;S;105001002119;-75,586305756;6,25748263485;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2301435;FIJO
105001002569;ESCUELA CARLOS OBANDO VELASCO;;CR 67 A # 42-24;N;105001002119;-75,585394094;6,246931724;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2304985;FIJO
105001002828;ESCUELA CUARTA BRIGADA;;CLL 53 # 76-267;N;105001002119;-75,5923351776;6,26472536658;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;4218769;FIJO
105001002135;COLEGIO RAMON MUNERA LOPERA;IRMUNERAA@EDUCAME.GOV.CO;CR 30A 77A-04;S;105001002135;-75,5431623675;6,26957458282;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2636985;FIJO
105001018058;ESCUELA URB BELLO ORIENTE;;CLL 83 B # 23 C 353;N;105001002135;-75,539896217;6,274475061;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;5290858;FIJO
205001015266;ESCUELA RUR ALTO DE LA CRUZ;;CLL 79 C # 24-42;N;105001002135;-75,538703402;6,270963744;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2318602;FIJO
